entity_key,hubs,stratum,inclusion_probability,sampling_weight,reviewer_a,reviewer_b,reference_observed_at,evidence_ref,review_label,reason
1117013100106570070,hannam,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1171010500100770005,songridan,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1165010100104490009,sadang,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1120010700103190023,wangsimni,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111015300101030068,ikseon,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111014800100030002,samcheong,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111010600100260005,seochon,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1162010200116370007,sillim,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1162010200114280010,sillim,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1141011700101250003,yeonhui,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1150010300101090058,hwagok,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1156011600103130001,dangsan,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111014700100360002,samcheong,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1150010300109120016,kkachisan,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1144012000103580068,hongdae,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1130510100100720018,miasageori,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1117013000100640034,itaewon,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1120010300101310001,wangsimni,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1111016200101000011,gwangjang,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1120011500102990156,seongsu,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1171010300104850002,cheonho,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1144011400100020037,sinchon,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1162010100115970020,sharosugil,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1168010600109050021,seolleung,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
1165010700107090001,nonhyeon,floor|eligible=True|flagged=False,0.005011254087569542,199.55084745762713,,,,,unresolved,independent_review_not_performed
